7010;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
7012;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
7014;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
7015;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
7016;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
7018;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
7019;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
7021;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
7023;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
7024;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
7025;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
7027;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
7030;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
7031;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
7032;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
7033;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
7035;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
7037;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
7038;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
7041;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
7042;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
7043;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
7044;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
7048;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
7049;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
7050;4;0;0.2;Bond to Dhawan;no run; better line, around off, hit one bounce to cover
6952;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
6953;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
6969;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
6970;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
6973;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
6976;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
6977;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
6978;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
6979;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
6980;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
6981;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
6982;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
6983;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
6984;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
6986;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
6988;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7008;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7010;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7012;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7014;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7015;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7016;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7018;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7019;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7021;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7023;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7024;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7025;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7027;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7030;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7031;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7032;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7033;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7035;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7037;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7038;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7041;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7042;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7043;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7044;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7048;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7049;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7050;4;0;0.3;Bond to Dhawan;no run; short, angling away, Babu [Dhawan] looks to cut, gets a bottom edge through to Saha
7051;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7072;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7074;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7078;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7079;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7080;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7081;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7082;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7083;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7084;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7085;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7086;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7087;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7088;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7089;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7090;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7092;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7093;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7096;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7097;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7098;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7099;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7101;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7103;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7104;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7105;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7106;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7107;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7108;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7109;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7110;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7111;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7112;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7115;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7116;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7117;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7118;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7119;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7120;8;0;0.4;Bond to Dhawan;FOUR; lovely shot, poor bowling! full and wide, Dhawan gets across, on a knee, and elegantly extra-cover-drives it
7051;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7072;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7074;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7078;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7079;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7080;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7081;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7082;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7083;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7084;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7085;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7086;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7087;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7088;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7089;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7090;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7092;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7093;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7096;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7097;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7098;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7099;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7101;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7103;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7104;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7105;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7106;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7107;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7108;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7109;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7110;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7111;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7112;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7115;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7116;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7117;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7118;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7119;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7120;8;0;0.5;Bond to Dhawan;no run; tucks him up with a short delivery, played towards square leg
7121;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7155;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7156;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7157;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7158;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7159;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7160;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7161;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7162;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7163;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7164;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7165;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7166;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7167;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7168;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7168;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7169;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7170;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7171;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7172;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7173;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7174;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7175;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7176;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7177;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7178;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7178;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7179;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7180;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7181;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
